Name,Team,Age,Season,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,PlayerId
"Brantley Bell","Reds (AA)","—",2019,115,358,398,87,62,19,0,6,42,36,30,1,63,7,2,1,12,10,5,0.243016759,0.312342569,0.346368715,0.658711284,0.30654382871256936,0.075376884,0.158291457,"sa875352"
"Peter Van Gansen","Padres (AA)","—",2018,103,336,382,85,64,16,1,4,42,40,38,1,50,0,4,4,8,0,6,0.25297619,0.325396825,0.342261904,0.667658729,0.3061420737274129,0.099476439,0.130890052,"sa875579"
"Mylz Jones","Rockies (AA)","—",2018,117,404,429,101,69,19,3,10,49,35,14,0,94,2,5,4,9,10,5,0.25,0.275294117,0.386138613,0.66143273,0.29442404186024385,0.032634032,0.219114219,"sa875606"
"Trey Amburgey","Yankees (AAA)","—",2019,124,470,510,129,73,31,3,22,73,62,32,1,112,6,0,2,12,6,2,0.274468085,0.328740157,0.493617021,0.822357178,0.34918444596333853,0.062745098,0.219607843,"sa875629"
"Trey Amburgey","Yankees (AA)","—",2018,125,481,517,124,81,25,2,16,65,74,22,0,108,9,5,0,15,12,2,0.257796257,0.299806576,0.417879417,0.717685993,0.32072454322006994,0.042553191,0.208897485,"sa875629"
"Brad Zunica","Padres (AA)","—",2019,113,383,431,88,45,25,2,16,45,53,42,1,115,5,1,0,8,1,2,0.229765013,0.313225058,0.430809399,0.744034457,0.3334991238838018,0.097447795,0.266821345,"sa875647"
"Ian Sagdal","Nationals (AA)","—",2019,128,447,492,121,79,31,3,8,58,62,42,0,88,1,2,0,10,1,1,0.270693512,0.333333333,0.407158836,0.740492169,0.33619602993736425,0.085365853,0.178861788,"sa875695"
"Drew Ferguson","Astros (AAA)","—",2019,115,402,483,113,77,19,6,11,83,57,68,1,105,10,3,0,8,27,7,0.281094527,0.395445134,0.440298507,0.835743641,0.367565739080619,0.140786749,0.217391304,"sa875766"
"Emmanuel Rivera","Royals (AA)","—",2019,131,496,534,128,101,18,2,7,59,57,25,1,77,5,6,2,14,6,2,0.258064516,0.296992481,0.344758064,0.641750545,0.2906872630119324,0.046816479,0.144194756,"sa875798"
"Logan Hill","Pirates (AA)","—",2018,117,391,444,89,56,14,2,17,48,72,41,2,132,8,4,0,8,1,5,0.227621483,0.31081081,0.404092071,0.714902881,0.32188374775027795,0.092342342,0.297297297,"sa875822"
"Logan Hill","Pirates (AA)","—",2019,113,407,458,105,63,27,3,12,53,69,42,0,120,5,4,0,6,1,2,0.257985257,0.331877729,0.427518427,0.759396156,0.3434524597299151,0.091703056,0.262008733,"sa875822"
"Andrew Guillotte","Blue Jays (AA)","—",2018,107,331,386,83,63,17,1,2,53,30,43,2,68,3,7,2,5,9,8,0.250755287,0.3359375,0.326283987,0.662221487,0.30664709335222295,0.111398963,0.176165803,"sa876089"
"Taylor Jones","Astros (AAA)","—",2019,125,447,531,130,80,28,0,22,86,84,68,1,112,8,8,0,13,0,1,0.29082774,0.387947269,0.501118568,0.889065837,0.3777290075455072,0.128060263,0.210922787,"sa876202"
"Jordan George","Pirates (AA)","—",2018,110,342,392,90,73,12,0,5,46,43,41,1,47,8,0,1,5,0,1,0.263157894,0.355498721,0.342105263,0.697603984,0.32692364698801285,0.104591836,0.119897959,"sa876211"
"Dalton Kelly","Rays (AA)","—",2018,121,417,493,95,64,24,2,5,72,47,65,1,102,8,2,1,11,22,2,0.227817745,0.341463414,0.330935251,0.672398665,0.3173421958799032,0.131845841,0.206896551,"sa876363"
"Nash Knight","Blue Jays (AA)","—",2019,102,349,415,88,58,22,1,7,46,36,53,2,86,10,2,0,6,4,8,0.252148997,0.364734299,0.381088825,0.745823124,0.34431967515389894,0.127710843,0.207228915,"sa876814"
"Arquimedes Gamboa","Phillies (AA)","—",2019,113,356,421,67,49,10,5,3,35,28,59,0,112,1,1,4,5,21,8,0.188202247,0.304556354,0.269662921,0.574219275,0.2753893587229063,0.140142517,0.266033254,"sa877497"
"Hoy Jun Park","Yankees (AA)","—",2019,113,416,487,113,84,20,6,3,60,41,57,0,91,4,2,6,6,20,10,0.271634615,0.363256784,0.370192307,0.733449091,0.3388532693799204,0.117043121,0.186858316,"sa877610"
"Mandy Alvarez","Yankees (AA)","—",2018,99,359,390,94,55,25,3,11,54,54,25,0,48,3,2,0,17,2,1,0.26183844,0.313624678,0.44011142,0.753736098,0.33635359113810914,0.064102564,0.123076923,"sa913279"
"Lucius Fox","Rays (AA)","—",2019,104,365,431,84,57,16,8,3,60,33,53,0,89,9,3,1,5,37,11,0.230136986,0.339534883,0.342465753,0.682000636,0.3217137299304785,0.122969837,0.206496519,"sa914200"
"Andy Ibanez","Rangers (AAA)","—",2018,125,463,515,131,97,21,1,12,62,55,40,0,74,5,4,3,7,1,6,0.282937365,0.34375,0.41036717,0.75411717,0.33740076632238925,0.077669902,0.14368932,"sa914201"
"Andy Ibanez","Rangers (AAA)","—",2019,121,467,529,140,89,30,1,20,91,65,53,1,91,4,2,3,8,7,7,0.299785867,0.374524714,0.496788008,0.871312722,0.3704862512860979,0.100189035,0.172022684,"sa914201"
"Eddy Martinez","Cubs (AA)","—",2018,119,411,448,91,55,21,3,12,42,54,31,0,91,1,3,2,8,5,1,0.221411192,0.275784753,0.374695863,0.650480616,0.29457936813478514,0.069196428,0.203125,"sa914203"
"Ernie Clement","Indians (AA)","—",2019,98,394,437,103,84,15,3,1,46,24,26,0,33,7,6,4,2,16,10,0.261421319,0.314087759,0.322335025,0.636422784,0.2927919697816598,0.059496567,0.075514874,"sa915732"
"Evan White","Mariners (AA)","—",2019,92,365,400,107,74,13,2,18,61,55,29,2,92,4,2,0,7,2,0,0.293150684,0.35,0.487671232,0.837671232,0.3713134510732775,0.0725,0.23,"sa915774"
"Brian Miller","Marlins (AA)","—",2019,120,449,495,119,88,24,5,2,52,39,37,3,81,5,3,1,6,22,9,0.265033407,0.325910931,0.354120267,0.680031198,0.3130312131038751,0.074747474,0.163636363,"sa915826"
"Jared Oliva","Pirates (AA)","—",2019,123,447,507,124,88,24,6,6,70,42,42,0,104,11,3,4,2,36,10,0.277404921,0.351888667,0.39821029,0.750098957,0.3427520916902758,0.082840236,0.205128205,"sa915844"
"Kevin Smith","Blue Jays (AA)","—",2019,116,430,468,90,47,22,2,19,49,61,29,0,151,4,4,1,6,11,6,0.209302325,0.263383297,0.402325581,0.665708878,0.2997443286714003,0.061965811,0.322649572,"sa915864"
"Cristian Pache","Braves (AA)","—",2019,104,392,433,109,62,28,8,11,50,53,34,1,104,4,2,1,7,8,11,0.278061224,0.340277777,0.474489795,0.814767572,0.3674959017616414,0.078521939,0.240184757,"sa916722"
"Andres Gimenez","Mets (AA)","—",2019,117,432,479,108,72,22,5,9,54,37,24,0,102,14,3,6,8,28,16,0.25,0.308668076,0.386574074,0.69524215,0.3164653415155713,0.050104384,0.212943632,"sa917114"
"Mickey Moniak","Phillies (AA)","—",2019,119,465,504,117,65,28,13,11,63,67,33,1,111,2,2,1,6,15,3,0.251612903,0.302788844,0.438709677,0.741498521,0.3309114544453497,0.06547619,0.220238095,"sa917920"
"Josh Lowe","Rays (AA)","—",2019,121,448,519,113,68,23,4,18,70,62,59,0,132,3,3,6,1,30,9,0.252232142,0.341130604,0.441964285,0.783094889,0.3581387430836118,0.113680154,0.25433526,"sa917926"
"Alex Kirilloff","Twins (AA)","—",2019,94,375,411,106,77,18,2,9,47,43,29,1,76,6,1,0,11,7,6,0.282666666,0.343065693,0.413333333,0.756399026,0.34729024956866006,0.07055961,0.184914841,"sa917929"
"Blake Rutherford","White Sox (AA)","—",2019,118,438,480,116,89,17,3,7,50,49,37,3,118,0,5,0,12,9,2,0.264840182,0.31875,0.365296803,0.684046803,0.3128267179245219,0.077083333,0.245833333,"sa917932"
"Hudson Potts","Padres (AA)","—",2019,107,409,448,93,53,23,1,16,56,59,32,0,128,5,2,0,9,3,1,0.227383863,0.290178571,0.40586797,0.696046541,0.31259121280163527,0.071428571,0.285714285,"sa917936"
"Dylan Carlson","Cardinals (AA)","—",2019,108,417,483,117,66,24,6,21,81,59,52,3,98,7,7,0,3,18,7,0.280575539,0.364389233,0.517985611,0.882374844,0.38657466347018876,0.107660455,0.20289855,"sa917940"
"Taylor Trammell","Reds (AA)","—",2019,94,318,381,75,58,8,3,6,47,33,54,0,86,4,5,0,2,17,4,0.235849056,0.349081364,0.336477987,0.685559351,0.3249241076116487,0.141732283,0.225721784,"sa917943"
"Brandon Marsh","Angels (AA)","—",2019,96,360,412,108,78,21,2,7,48,43,47,3,92,3,2,0,6,18,5,0.3,0.383495145,0.427777777,0.811272922,0.3718046302608872,0.114077669,0.22330097,"sa917944"
"Colton Welker","Rockies (AA)","—",2019,98,353,394,89,55,23,1,10,37,53,32,3,68,2,6,1,10,2,1,0.252124645,0.312977099,0.407932011,0.72090911,0.3223016324715737,0.081218274,0.172588832,"sa917962"
"Khalil Lee","Royals (AA)","—",2019,129,470,546,124,92,21,3,8,74,51,65,0,154,9,2,0,3,53,12,0.263829787,0.362637362,0.372340425,0.734977787,0.3408116674248552,0.119047619,0.282051282,"sa917996"
"Daniel Johnson","Indians (AAA)","—",2019,84,337,380,103,62,27,5,9,51,44,34,1,79,4,5,0,4,6,7,0.305637982,0.371052631,0.495548961,0.866601592,0.3705343228216851,0.089473684,0.207894736,"sa918018"
"Daniel Johnson","Nationals (AA)","—",2018,89,356,391,95,63,19,7,6,48,31,23,0,90,7,3,2,4,21,4,0.266853932,0.32133676,0.410112359,0.731449119,0.32907316172950374,0.058823529,0.230179028,"sa918018"
"Luke Raley","Dodgers (AA)","—",2018,93,386,435,106,67,17,5,17,65,53,24,1,105,20,5,0,4,3,0,0.274611398,0.344827586,0.476683937,0.821511523,0.36335212308140946,0.055172413,0.24137931,"sa918048"
"Tyler Neslony","Braves (AA)","—",2018,125,451,491,110,80,24,2,4,49,48,35,2,108,1,4,0,13,9,5,0.243902439,0.297352342,0.332594235,0.629946577,0.2881715305012428,0.071283095,0.219959266,"sa918131"
"Santiago Espinal","Blue Jays (AA)","—",2019,94,367,409,102,75,21,1,5,46,57,35,1,50,2,1,4,11,10,11,0.277929155,0.343209876,0.381471389,0.724681265,0.3312422655301519,0.085574572,0.122249388,"sa918188"
"Josh Stephen","Phillies (AA)","—",2019,113,362,403,98,51,29,6,12,48,47,39,2,110,1,1,0,7,7,6,0.270718232,0.342431761,0.483425414,0.825857175,0.3680444692732985,0.096774193,0.272952853,"sa918203"
"Danny Woodrow","Tigers (AA)","—",2018,92,342,387,107,88,13,3,3,48,37,31,1,71,3,6,5,5,19,13,0.312865497,0.369109947,0.394736842,0.763846789,0.34722696874398257,0.080103359,0.183462532,"sa918257"
"Danny Woodrow","Tigers (AAA)","—",2019,100,376,426,103,85,12,5,1,58,32,41,0,89,4,3,2,6,23,5,0.27393617,0.349056603,0.340425531,0.689482134,0.31374918669462204,0.096244131,0.208920187,"sa918257"
"Darick Hall","Phillies (AA)","—",2019,132,456,535,107,48,38,1,20,69,67,60,6,134,17,2,0,9,5,1,0.234649122,0.343925233,0.453947368,0.797872601,0.35827805008915287,0.112149532,0.250467289,"sa918293"
"Miles Mastrobuoni","Rays (AA)","—",2019,107,381,430,114,94,10,6,4,57,34,42,3,82,0,2,5,6,15,13,0.299212598,0.367058823,0.388451443,0.755510266,0.3473896473222434,0.097674418,0.190697674,"sa918318"
"Nick Heath","Royals (AA)","—",2019,84,330,375,84,61,10,7,6,55,27,39,0,116,0,1,5,0,50,9,0.254545454,0.332432432,0.381818181,0.714250613,0.32589674753111764,0.104,0.309333333,"sa918355"
"Cooper Hummel","Brewers (AA)","—",2019,121,342,419,85,55,8,5,17,62,56,62,0,100,14,1,0,3,4,7,0.248538011,0.38424821,0.450292397,0.834540607,0.38599510722057917,0.14797136,0.238663484,"sa918412"
"Jack Kruger","Angels (AA)","—",2019,92,346,380,83,66,13,1,3,28,34,24,1,69,7,3,0,13,2,2,0.239884393,0.3,0.309248554,0.609248554,0.2848335320528076,0.063157894,0.181578947,"sa918429"
"Chuckie Robinson","Astros (AA)","—",2019,103,374,409,81,56,17,1,7,30,36,25,0,118,7,3,0,6,9,1,0.21657754,0.276283618,0.323529411,0.599813029,0.27523588288967066,0.061124694,0.288508557,"sa918471"
"Ben Ruta","Yankees (AA)","—",2019,117,442,497,115,76,26,5,8,57,55,47,1,85,2,6,0,9,25,8,0.260180995,0.329979879,0.395927601,0.72590748,0.3286401302583756,0.094567404,0.171026156,"sa918694"
"Bret Boswell","Rockies (AA)","—",2019,106,365,404,80,45,20,0,15,45,39,32,2,122,5,2,0,4,5,8,0.219178082,0.28960396,0.397260273,0.686864233,0.3105653896557158,0.07920792,0.301980198,"sa918769"
"Zach McKinstry","Dodgers (AA)","—",2019,95,341,384,95,63,16,4,12,53,52,37,0,74,3,2,1,5,8,8,0.278592375,0.352480417,0.454545454,0.807025871,0.3621124455573976,0.096354166,0.192708333,"sa918920"
"Jose Rojas","Angels (AAA)","—",2019,126,515,578,151,74,39,7,31,101,107,58,2,131,0,5,0,8,4,4,0.293203883,0.361591695,0.576699029,0.938290724,0.3831929825246334,0.10034602,0.226643598,"sa918928"
"Alex De Goti","Astros (AAA)","—",2019,125,481,548,133,86,29,3,15,83,70,52,0,105,5,9,1,14,4,4,0.276507276,0.347349177,0.442827442,0.790176619,0.3387394978969581,0.09489051,0.191605839,"sa919320"
"Alex De Goti","Astros (AA)","—",2018,98,358,387,101,66,21,3,11,43,50,18,0,65,8,2,1,12,5,6,0.282122905,0.329015544,0.44972067,0.778736214,0.34633061089046263,0.046511627,0.167958656,"sa919320"
"Isaac Paredes","Tigers (AA)","—",2019,127,478,552,135,98,23,1,13,63,66,57,0,61,11,6,0,12,5,3,0.282426778,0.367753623,0.416317991,0.784071614,0.3581190737693206,0.103260869,0.110507246,"sa920275"
"Alfredo Rodriguez","Reds (AA)","—",2019,104,409,436,117,96,18,2,1,50,25,22,1,62,2,1,2,16,13,9,0.286063569,0.324884792,0.347188264,0.672073056,0.31028490239973705,0.050458715,0.142201834,"sa922180"
"Luis Garcia","Nationals (AA)","—",2019,129,525,553,135,105,22,4,4,66,30,17,0,86,1,3,7,11,11,5,0.257142857,0.28021978,0.337142857,0.617362637,0.2795135421412332,0.03074141,0.15551537,"sa962605"
